recordedBy_IRI	coll_items	qid	ref_url	cspp	ih	jacq_id
Q16494220	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100154828"		
Q16525937	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100061375"		
Q16529123	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004352"		
Q16537579	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200124417"		
Q16593613	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000711"		
Q16647536	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004195"		
Q16671329	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279501"		
Q16720867	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180012440"		
Q1674510	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100000422"		
Q1680330	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296979"		
Q1681620	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160380"		
Q1684783	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200154191"		
Q1687144	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100557270"		
Q16873235	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004698"		
Q16920430	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278864"		
Q1694365	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B310057013"		
Q16943687	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200130384"		
Q1699596	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200037767"		
Q1700493	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200179551"		
Q1700717	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160241"		
Q1701052	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160960"		
Q17011673	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160559"		
Q1701169	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249486"		
Q17064297	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279608"		
Q17285623	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200084423a"		
Q17310399	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278893"		
Q17315395	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100153306"		
Q1732748	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100557638"		
Q1751035	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200081055"		
Q1766860	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200116888"		
Q1784696	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200158576"		
Q1786150	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241035"		
Q1793671	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100197821"		
Q1800489	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200154736"		
Q18029152	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001632"		
Q1817129	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180012559"		
Q18176988	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200130270b"		
Q1818770	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100591708"		
Q18197704	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159955"		
Q1820765	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100188050"		
Q18222345	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B700004305"		
Q18225071	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100293601"		
Q1829652	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001842"		
Q18418918	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461229"		
Q18419793	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057519"		
Q1848893	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW02499010"		
Q18576198	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200085270"		
Q18590630	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100216559"		
Q18613762	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263590"		
Q18619790	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278972"		
Q18633472	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600047978"		
Q18643912	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000857"		
Q18644220	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100297826"		
Q18719898	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180010769"		
Q18753695	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294495"		
Q18756405	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100525408"		
Q18783417	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241220"		
Q18816400	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100154675"		
Q18818471	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200046571"		
Q18819874	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100144810"		
Q18910668	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180004668"		
Q18911341	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200123034"		
Q18911682	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200143172"		
Q18912018	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200046479"		
Q18912194	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000496"		
Q18912447	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200095475"		
Q18954681	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057192"		
Q18982386	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100326804"		
Q18982718	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278883"		
Q18982790	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100647654"		
Q18982920	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160703"		
Q18982948	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160744"		
Q18983158	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100166191"		
Q18983396	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167663"		
Q18983413	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100471898"		
Q18983462	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200133755"		
Q18983548	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277895"		
Q18983869	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100212854"		
Q18983900	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100088425"		
Q18983983	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101043261"		
Q18984207	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160322"		
Q18984272	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180011188"		
Q18984334	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100068700"		
Q18984363	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356052"		
Q18984603	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100240108"		
Q18984675	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100534861"		
Q18984801	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100471343"		
Q18984952	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100365058"		
Q18985046	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100298360"		
Q18985200	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101097455"		
Q18985400	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001543"		
Q18985426	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004164"		
Q18985488	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100293116"		
Q18985850	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100387934"		
Q18985979	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294274"		
Q18986043	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100327932"		
Q18986716	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186932"		
Q18986801	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100022057"		
Q18986804	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100602956"		
Q18986874	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295770"		
Q18986875	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180008283"		
Q18986890	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100108629"		
Q18986900	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057309"		
Q18986906	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100327614"		
Q18986937	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100086710"		
Q18987020	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100049579"		
Q18987048	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365648"		
Q1899000	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001770"		
Q19001469	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629270"		
Q19001477	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200132813"		
Q19001532	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057974"		
Q19001536	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100068578"		
Q19001562	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263419"		
Q19001572	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200116890"		
Q19001585	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100267260"		
Q19001839	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057224"		
Q19001899	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW02632010"		
Q19001918	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100168611"		
Q19002102	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100250250"		
Q19002131	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100086769"		
Q19002323	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002466"		
Q19002377	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100146127"		
Q19002576	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100474951"		
Q19002616	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100022096"		
Q19002697	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241230"		
Q19002704	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296832"		
Q19002860	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003778"		
Q19002909	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B109009394"		
Q19003030	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001623"		
Q19003256	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295777"		
Q19003293	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200015580"		
Q19003424	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629135"		
Q19004267	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356965"		
Q19004273	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000901"		
Q19060927	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165177"		
Q1912473	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200144992"		
Q19125433	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295724"		
Q1914069	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200023186"		
Q1922675	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100278610"		
Q192442	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241335"		
Q19272385	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100358367"		
Q19274042	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100749456"		
Q19288701	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101104872"		
Q1929036	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100341575"		
Q19344832	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057091"		
Q19348545	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100460455"		
Q19355834	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263130"		
Q1947922	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100591953"		
Q19560623	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600177567"		
Q19661416	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100088427"		
Q19664821	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100248071"		
Q19665251	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279505"		
Q1968431	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW02609010"		
Q1971138	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057298"		
Q19815588	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100020105"		
Q19844535	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356923"		
Q19850025	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461779"		
Q19874593	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001607"		
Q19877827	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100293137"		
Q19921906	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100201437"		
Q20013520	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057782"		
Q20015785	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629469"		
Q20016292	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002811"		
Q20016691	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295427"		
Q20016694	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002506"		
Q2003874	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003056"		
Q2005076	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186765"		
Q200666	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200060595"		
Q2007313	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100188044"		
Q20155122	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294752"		
Q202106	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100176959"		
Q2025548	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241048"		
Q2037059	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296556"		
Q20389757	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365624"		
Q2040112	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002810"		
Q2040679	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241492"		
Q2043550	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100190369"		
Q204566	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279509"		
Q204735	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200137032"		
Q20478891	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100147050"		
Q205828	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200143207"		
Q2062617	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100158909"		
Q2063155	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278942"		
Q2063732	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186974"		
Q20643157	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100190642"		
Q2067524	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279563"		
Q20739622	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100160791"		
Q20763301	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200129939"		
Q20804461	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277776"		
Q20856036	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200069530"		
Q20996229	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141897"		
Q21030330	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200127108"		
Q21062329	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249142"		
Q21062903	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100194734"		
Q2115205	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100033342"		
Q2129941	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180010554"		
Q21337455	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600174713"		
Q21337458	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278263"		
Q21337779	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294712"		
Q21337829	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001912"		
Q21337894	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100244022"		
Q21337932	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100160808"		
Q21337951	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296497"		
Q21337972	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600101027"		
Q21338021	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600097813"		
Q21338277	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180010701"		
Q21338538	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100157382"		
Q21338725	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100069276"		
Q21338745	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600190155"		
Q21338752	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600004268"		
Q21338799	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600089453"		
Q21338878	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600033783"		
Q21338949	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600059745"		
Q21338960	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600010473"		
Q21338993	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600145996"		
Q21339047	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600192396"		
Q21339109	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002665"		
Q21339137	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600043744"		
Q21339164	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365491"		
Q21339171	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600088960"		
Q21339178	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600192281"		
Q21339245	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600046147"		
Q21339293	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100264874"		
Q21339311	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600075740"		
Q21339335	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100190572"		
Q21339359	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600186489"		
Q21339391	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600033509"		
Q21339436	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B310501011"		
Q21339487	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B310942033"		
Q21339572	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600186488"		
Q21339679	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600057319"		
Q21339682	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600002232"		
Q21339761	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100630601"		
Q21339781	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180010344"		
Q21339818	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600187271"		
Q21339865	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100279180"		
Q21340162	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249615"		
Q21340169	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159835"		
Q21340415	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100525355"		
Q21340435	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100272303"		
Q21340446	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241595"		
Q21340602	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100483843"		
Q21340660	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100158217"		
Q21340663	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100190413"		
Q21340735	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100394691"		
Q21340832	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100205132"		
Q21340863	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278884"		
Q21340915	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003987"		
